uri,date_added,main_artist,track_name,popularity
spotify:track:5wG3HvLhF6Y5KTGlK0IW3J,2023-03-17,Metro Boomin,Trance (with Travis Scott & Young Thug),84
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-03-17,Lil Wayne,Kant Nobody (feat. DMX),72
spotify:track:2niJk9HZuWEBGPuR1aGYjy,2023-03-17,EST Gee,BALL LIKE ME TOO,12
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-03-17,Polo G,No Time Wasted (feat. Future),76
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-03-17,Key Glock,Dirt,66
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-03-17,Gucci Mane,King Snipe,72
spotify:track:1RswhD0IRNMRqo1WDpNhtl,2023-03-17,BIA,SIXTEEN,63
spotify:track:2i2qDe3dnTl6maUE31FO7c,2023-03-17,Only The Family,Mad Max,75
spotify:track:2Qr5PWUt8XycAAv338LicY,2023-03-17,Don Toliver,Go Down (feat. TisaKorean),70
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-03-17,Big Boss Vette,Pretty Girls Walk (with Coi Leray) - Remix,63
spotify:track:3QHGfxhjexLaMKGHXagfRs,2023-03-17,SoFaygo,Hell Yeah,69
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-03-17,NLE Choppa,23,69
spotify:track:1a7tOEheXeaSNathZW4Gzk,2023-03-17,Lil Durk,Hanging With Wolves,71
spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,2023-03-17,A Boogie Wit da Hoodie,Water (Drowning Pt. 2) [feat. Kodak Black],70
spotify:track:3RKjTYlQrtLXCq5ncswBPp,2023-03-17,Baby Tate,"Hey, Mickey!",83
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-03-17,Yeat,Shmunk (feat. YoungBoy Never Broke Again),74
spotify:track:7k5lDslyLbcykzUOPGEdKR,2023-03-17,Young Dolph,Love For The Streets,66
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-03-17,Fast & Furious: The Fast Saga,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",61
spotify:track:3084aAzars6DR26nCWO9Ep,2023-03-17,Moneybagg Yo,Quickie,72
spotify:track:7hrcHfHWaLhooHzGltlCYB,2023-03-17,DJ Drama,HO4ME,65
spotify:track:4lxTmHPgoRWwM9QisWobJL,2023-03-17,Latto,FTCU (feat. GloRilla & Gangsta Boo),64
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-03-17,A Boogie Wit da Hoodie,No 808’s (feat. Vory),67
spotify:track:0LHbGkO5BhmwzeDT8MDdpe,2023-03-17,EST Gee,UNDEFEATED,63
spotify:track:12Us8e6NFesdkXKf4StU1I,2023-03-17,Central Cee,Me & You,75
spotify:track:17NiQhpGEQZUlTBqRKeKve,2023-03-17,Joyner Lucas,Devil's Work 2,65
spotify:track:6i5wxOzIv91jvGwi4gofGn,2023-03-17,G Herbo,Raining (feat. Yung Bleu & Murda Beatz),60
spotify:track:5k3xP19vac82Kweo4mOvlw,2023-03-17,Blxst,Passionate (feat. Roddy Ricch),62
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-03-17,Toosii,Favorite Song,77
spotify:track:5ckaFWaVWVfIcPFYfofmzH,2023-03-17,Rae Sremmurd,Tanisha (Pump That),61
spotify:track:2gSPHSdf0vrk2Psxmn8sUn,2023-03-17,Ken Carson,i need u,70
