uri,date_added,main_artist,track_name,popularity
spotify:track:3OGCNLxpBmTYRxPZg2yDE5,2023-06-23,Gunna,back to the moon,79
spotify:track:39MK3d3fonIP8Mz9oHCTBB,2023-06-23,Metro Boomin,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",92
spotify:track:4FpgCVHDfwcHQ17hJ9SyuL,2023-06-23,Moneybagg Yo,Motion God,69
spotify:track:11xC6P3iKYpFThT6Ce1KdG,2023-06-23,Doja Cat,Attention,85
spotify:track:2FDTHlrBguDzQkp7PVj16Q,2023-06-23,Dave,Sprinter,94
spotify:track:2beD5W9IkefQ04IO39XF7w,2023-06-23,Yeat,My wrist (with Young Thug),79
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-06-23,DaBaby,SHAKE SUMN,81
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-06-23,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),77
spotify:track:3VLsdzHOFM9pyn79QTjiGJ,2023-06-23,French Montana,I Can't Lie (with Kodak Black),73
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-06-23,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:2wh6X8QOog1zVwhTKhEk3Q,2023-06-23,Hit-Boy,YKWSF,64
spotify:track:4VkyknxFWgVYBeoEoUJ3k6,2023-06-23,SoFaygo,WISH I COULD TELL YOU,66
spotify:track:6c6WmIHcHlhccEwSFBhzNa,2023-06-23,Latto,Put It On Da Floor Again (feat. Cardi B),78
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-06-23,Kali,Area Codes,91
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-06-23,Ice Spice,Princess Diana (with Nicki Minaj),88
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-06-23,Jack Harlow,They Don't Love It,82
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-06-23,Coi Leray,Bops,73
spotify:track:6IEXjer2qbXhRLFv99NQQv,2023-06-23,Sexyy Red,Pound Town 2 (feat. Nicki Minaj & Tay Keith),75
spotify:track:1h6w4POXM2LfG4ZD4xUfZQ,2023-06-23,Baby Keem,The Hillbillies,83
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-06-23,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:2RHKzvzdxXANTOKtbZnuLo,2023-06-23,Killer Mike,"SCIENTISTS & ENGINEERS [Feat. Future, Eryn Allen Kane]",67
spotify:track:0judK8TqYfvwUohBngUxrE,2023-06-23,"Tyler, The Creator",DOGTOOTH,79
