uri,date_added,main_artist,track_name,popularity
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-05-19,Joyner Lucas,Blackout,76
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-05-19,DaBaby,SHAKE SUMN,77
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-05-19,OHGEESY,GEEKALEEK (feat. Cash Kidd),75
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-05-19,Moneybagg Yo,Motion God,75
spotify:track:7sliFe6W30tPBPh6dvZsIH,2023-05-19,Kali,Area Codes,84
spotify:track:4KSRdah26ypIXVNZPHmzO3,2023-05-19,Sexyy Red,Pound Town (and Tay Keith),70
spotify:track:7oLKoGzQVwjZ91AzCn560T,2023-05-19,Superstar Pride,PAINTING PICTURES,85
spotify:track:6tEpOijHrGLidCtHeoMhlC,2023-05-19,KAYTRAMINÉ,Master P,33
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-05-19,Metro Boomin,Superhero (Heroes & Villains) [with Future & Chris Brown],90
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-05-19,Ice Spice,Princess Diana (with Nicki Minaj),87
spotify:track:06eobTXs90ICbtbxhmgviZ,2023-05-19,Icandy,Keep Dat Nigga,78
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-05-19,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),72
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-05-19,Jack Harlow,They Don't Love It,82
spotify:track:7pFzbZz89oXVsRxhUvO7q2,2023-05-19,CHASE B,"Ring Ring (feat. Travis Scott, Don Toliver, Quavo & Ty Dolla $ign)",76
spotify:track:7a636g0dl8a487foiAcoCM,2023-05-19,Lil Tecca,Need Me,72
spotify:track:410ZZP746AQeiywhKvXWCo,2023-05-19,"Tyler, The Creator",SORRY NOT SORRY,84
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-05-19,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-05-19,Don Toliver,Embarrassed (feat. Travis Scott),78
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-05-19,Internet Money,I Remember (feat. Roddy Ricch & Kodak Black),72
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-05-19,Quavo,Honey Bun,73
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-05-19,DJ Drama,Andale,70
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-05-19,Rod Wave,Fight The Feeling,79
spotify:track:0judK8TqYfvwUohBngUxrE,2023-05-19,"Tyler, The Creator",DOGTOOTH,81
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-05-19,Jack Harlow,Common Ground,78
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-19,Coi Leray,Bops,72
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-19,Nicki Minaj,Red Ruby Da Sleeze,83
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-19,Latto,Put It On Da Floor,70
spotify:track:5VKG8ary0JW6iKemhmznzS,2023-05-19,Marshmello,Grown Man,78
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-19,BIA,I'M THAT BITCH,71
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-19,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-19,Lil Yachty,Strike (Holster),80
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-19,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),71
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-05-19,Toosii,Favorite Song,86
spotify:track:1vPvogmqsSQLUx0Kpha08X,2023-05-19,Russ,Perfectionist,67
