uri,date_added,main_artist,track_name,popularity
spotify:track:30vAfL9Wyu2fu07vdbZ1Xt,2022-08-22,Moneybagg Yo,See Wat I’m Sayin,75
spotify:track:5EeFkn825wcD3q2Tkk2vCu,2022-08-22,Gucci Mane,Dissin the Dead,68
spotify:track:5cx7vkF8BQ0iOsVpfvZbnz,2022-08-22,SleazyWorld Go,Sleazy Flow (with Lil Baby) - Remix,78
spotify:track:6vA7RdHmU23h3ygUPPFXz5,2022-08-22,Megan Thee Stallion,Ungrateful (feat. Key Glock),71
spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,2022-08-22,Future,I'M ON ONE (feat. Drake),78
spotify:track:3c1sfDYFzlTGTnyVjUZNl1,2022-08-22,Larry June,Private Valet,60
spotify:track:5ie5OPdaP9fivYaKcjwKF1,2022-08-22,Rod Wave,Alone,71
spotify:track:60PTOzcoFycWBICdumIsFQ,2022-08-22,Lil Uzi Vert,FOR FUN,74
spotify:track:0ehikRZdaCWkqg5gd8ilMJ,2022-08-22,Young Dolph,Hall of Fame,71
spotify:track:4C6Uex2ILwJi9sZXRdmqXp,2022-08-22,Nicki Minaj,Super Freaky Girl,86
spotify:track:6Bl1k7SZTP5gkfLPjkIwtx,2022-08-22,Yo Gotti,"Steppers (with Yo Gotti, Moneybagg Yo, 42 Dugg feat. EST Gee, Mozzy, Blac Youngsta, CMG The Label)",68
spotify:track:7rQ84WsT2Wcnrz5gTmbGmw,2022-08-22,Trippie Redd,Big 14 (feat. Offset & Moneybagg Yo),75
spotify:track:0b7UwotRCrS7qBoLDjfvSY,2022-08-22,Lil Baby,U-Digg (feat. 42 Dugg & Veeze),73
spotify:track:6JbrcjoMVBBNZllVOiHBcU,2022-08-22,Lil Durk,Burglars & Murderers (feat. EST Gee),68
spotify:track:3LtpKP5abr2qqjunvjlX5i,2022-08-22,Central Cee,Doja,91
spotify:track:5ZWNnO9MyPfGrUHiGWHESB,2022-08-22,Megan Thee Stallion,Pressurelicious (feat. Future),74
spotify:track:1vrFJDrysqmsNAgyjBzx4f,2022-08-22,Hitkidd,F.N.F. (Let's Go),73
spotify:track:1QPreu0BNOrUfEb8HTd2qG,2022-08-22,Kendrick Lamar,Rich Spirit,79
spotify:track:06JvOZ39sK8D8SqiqfaxDU,2022-08-22,Kanye West,True Love,82
spotify:track:0oPpchtgx4hZ2J246g5mqn,2022-08-22,YoungBoy Never Broke Again,Home Ain't Home (feat. Rod Wave),70
spotify:track:63u4taM8CTklMQhrcV3via,2022-08-22,Yo Gotti,"Gangsta Art (Yo Gotti, Moneybagg Yo feat. 42 Dugg, EST Gee, Mozzy, Lehla Samia, Blac Youngsta)",67
spotify:track:5QvW5lK6mkfTegpAK9JOO7,2022-08-22,Fivio Foreign,Paris to Tokyo,77
spotify:track:3lzUeaCbcCDB5IXYfqWRlF,2022-08-22,Kendrick Lamar,Silent Hill,79
spotify:track:5HN3ikspb1MOyJ0MMjn55I,2022-08-22,Southside,Save Me (feat. Lil Durk),68
spotify:track:6EqF11d0EPJwVynLXu3gvY,2022-08-22,JID,Dance Now (with Kenny Mason),73
spotify:track:3S68RFe1lsdCdTMPIMJM3X,2022-08-22,Pharrell Williams,Cash In Cash Out,83
spotify:track:0Yptvdo4iVZ42hz0m8rGng,2022-08-22,Cordae,Unacceptable,63
