uri,date_added,main_artist,track_name,popularity
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-05-26,Don Toliver,Embarrassed (feat. Travis Scott),78
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-05-26,Internet Money,I Remember (feat. Roddy Ricch & Kodak Black),72
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-05-26,Jack Harlow,They Don't Love It,82
spotify:track:410ZZP746AQeiywhKvXWCo,2023-05-26,"Tyler, The Creator",SORRY NOT SORRY,83
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-05-26,Rod Wave,Fight The Feeling,78
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-05-26,Quavo,Honey Bun,72
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-05-26,DJ Drama,Andale,69
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-05-26,A Boogie Wit da Hoodie,MVP (feat. G-Eazy),75
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-05-26,TiaCorine,FreakyT (feat. Latto) - Remix,69
spotify:track:0judK8TqYfvwUohBngUxrE,2023-05-26,"Tyler, The Creator",DOGTOOTH,80
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-05-26,Jack Harlow,Common Ground,77
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-26,Nicki Minaj,Red Ruby Da Sleeze,83
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-26,Latto,Put It On Da Floor,70
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-26,Nardo Wick,Hot Boy (feat. Lil Baby),77
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-26,Lil Yachty,Strike (Holster),80
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-26,YoungBoy Never Broke Again,WTF (feat. Nicki Minaj),70
spotify:track:2zs3ErwfEyzI4K2H9vEnTD,2023-05-26,Juice WRLD,No Good,73
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-26,BIA,I'M THAT BITCH,70
spotify:track:06eobTXs90ICbtbxhmgviZ,2023-05-26,Icandy,Keep Dat Nigga,79
