uri,date_added,main_artist,track_name,popularity
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-03-31,Key Glock,Dirt,68
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-03-31,Polo G,No Time Wasted (feat. Future),76
spotify:track:2Qr5PWUt8XycAAv338LicY,2023-03-31,Don Toliver,Go Down (feat. TisaKorean),71
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-03-31,Metro Boomin,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],84
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-03-31,Lil Wayne,Kant Nobody (feat. DMX),73
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-03-31,Don Toliver,Embarrassed (feat. Travis Scott),77
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-03-31,Gucci Mane,King Snipe,73
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-03-31,NLE Choppa,23,70
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-03-31,Fast & Furious: The Fast Saga,"Let's Ride (feat. YG, Ty Dolla $ign, Lambo4oe) - Trailer Anthem",64
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-03-31,Big Boss Vette,Pretty Girls Walk (with Coi Leray) - Remix,67
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-03-31,GloRilla,Ex’s (Phatnall Remix) (with Lil Durk),65
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-03-31,Baby Tate,"Hey, Mickey!",61
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-03-31,A Boogie Wit da Hoodie,No 808’s (feat. Vory),67
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-03-31,Yeat,Shmunk (feat. YoungBoy Never Broke Again),74
spotify:track:0LHbGkO5BhmwzeDT8MDdpe,2023-03-31,EST Gee,UNDEFEATED,64
spotify:track:5k3xP19vac82Kweo4mOvlw,2023-03-31,Blxst,Passionate (feat. Roddy Ricch),66
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-03-31,Toosii,Favorite Song,82
spotify:track:2NV0mpU5YbyJXydzYPgw5O,2023-03-31,NLE Choppa,AIN'T GONNA ANSWER,70
spotify:track:1cdqNRXIRrvT4HnApj6yw6,2023-03-31,Destroy Lonely,if looks could kill,77
