uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-04-01,0.517,0.571,1,0,0.124,0.074,0.0,0.0982,0.428,144.745,173379.0,4,69.0
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-04-01,0.686,0.897,11,0,0.0386,0.0103,0.103,0.153,0.355,129.975,163139.0,4,89.0
spotify:track:410ZZP746AQeiywhKvXWCo,2023-04-01,0.481,0.797,6,0,0.201,0.404,0.0,0.368,0.495,96.237,206050.0,3,0.0
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-04-01,0.954,0.516,6,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560.0,4,92.0
spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,2023-04-01,0.526,0.606,5,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,4,90.0
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-04-01,0.773,0.701,7,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4,83.0
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-04-01,0.634,0.538,0,1,0.0603,0.0514,0.0,0.099,0.152,168.029,160714.0,5,0.0
spotify:track:6ELl4Rhgv6oqSbqWIomjs3,2023-04-01,0.397,0.712,3,1,0.293,0.424,3.9e-06,0.416,0.642,153.354,175627.0,4,0.0
spotify:track:5BbdKBZO0TH0GhfxUfyhL9,2023-04-01,0.877,0.517,2,0,0.0706,0.217,0.0,0.143,0.255,119.996,162053.0,4,84.0
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-04-01,0.821,0.639,10,0,0.161,0.0843,0.0,0.202,0.175,138.08,168857.0,4,14.0
spotify:track:2eN0rxTtgxKkmVCNgizayr,2023-04-01,0.825,0.718,1,1,0.0518,0.0732,0.000157,0.142,0.919,139.983,185001.0,4,76.0
spotify:track:68Dni7IE4VyPkTOH9mRWHr,2023-04-01,0.69,0.521,10,0,0.339,0.324,0.0,0.0534,0.494,100.028,292799.0,4,88.0
spotify:track:1T4k0sw0HldDg004Kw4Oct,2023-04-01,0.462,0.251,4,0,0.159,0.414,0.0,0.201,0.137,89.705,167977.0,3,77.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-04-01,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,84.0
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-04-01,0.768,0.74,0,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,129362.0,4,86.0
spotify:track:1bDbXMyjaUIooNwFE9wn0N,2023-04-01,0.561,0.52,11,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,239360.0,3,91.0
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-04-01,0.779,0.684,8,1,0.108,0.181,0.0,0.0691,0.526,124.034,174240.0,4,77.0
spotify:track:4CCrZzRdeWYrWJ0DoN4XCa,2023-04-01,0.806,0.542,0,0,0.064,0.241,0.000494,0.113,0.14,142.881,194306.0,4,71.0
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-04-01,0.813,0.636,7,0,0.21,0.328,0.0,0.129,0.723,140.948,152043.0,4,67.0
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-04-01,0.486,0.545,11,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891.0,4,91.0
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-04-01,0.977,0.379,1,1,0.255,0.019,0.0,0.09,0.506,126.961,151248.0,4,68.0
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-04-01,0.513,0.495,1,1,0.45,0.00642,0.0,0.3,0.105,150.035,179533.0,4,76.0
spotify:track:2Qr5PWUt8XycAAv338LicY,2023-04-01,0.582,0.571,6,0,0.0566,0.201,0.0,0.358,0.4,143.892,210853.0,4,71.0
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-04-01,0.671,0.658,2,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,4,84.0
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-04-01,0.509,0.78,1,1,0.347,0.282,0.0,0.111,0.555,175.276,180359.0,4,73.0
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-04-01,0.861,0.496,4,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,192693.0,4,77.0
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-04-01,0.818,0.526,1,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594.0,4,73.0
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-04-01,0.852,0.487,2,1,0.204,0.00424,2.18e-06,0.201,0.256,120.013,261825.0,4,70.0
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-04-01,0.49,0.535,5,0,0.102,0.0436,0.000322,0.128,0.323,127.806,147779.0,5,64.0
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-04-01,0.922,0.675,9,1,0.0932,0.0272,0.000881,0.0637,0.79,90.006,140053.0,4,67.0
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-04-01,0.791,0.647,11,1,0.24,0.0538,0.0,0.117,0.373,83.569,197012.0,4,65.0
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-04-01,0.943,0.625,9,1,0.0699,0.25,0.0,0.0981,0.725,134.965,173533.0,4,61.0
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-04-01,0.609,0.503,8,0,0.393,0.217,2.22e-06,0.121,0.502,168.363,200000.0,4,67.0
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-04-01,0.744,0.647,7,0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800.0,4,74.0
spotify:track:0LHbGkO5BhmwzeDT8MDdpe,2023-04-01,0.598,0.511,10,1,0.352,0.279,0.0,0.213,0.309,162.019,165972.0,4,64.0
spotify:track:5k3xP19vac82Kweo4mOvlw,2023-04-01,0.77,0.573,6,0,0.169,0.596,0.0,0.102,0.214,98.036,170097.0,4,66.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-04-01,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,82.0
spotify:track:2NV0mpU5YbyJXydzYPgw5O,2023-04-01,0.879,0.875,10,0,0.18,0.0808,0.0,0.327,0.763,95.021,187454.0,4,70.0
spotify:track:1cdqNRXIRrvT4HnApj6yw6,2023-04-01,0.645,0.496,5,0,0.119,0.024,0.0,0.194,0.212,130.984,194213.0,4,77.0
