uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-04-08,0.861,0.496,4,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,192693.0,4,78.0
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-04-08,0.821,0.639,10,0,0.161,0.0843,0.0,0.202,0.175,138.08,168857.0,4,63.0
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-04-08,0.977,0.379,1,1,0.255,0.019,0.0,0.09,0.506,126.961,151248.0,4,68.0
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-04-08,0.818,0.526,1,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594.0,4,73.0
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-04-08,0.852,0.487,2,1,0.204,0.00424,2.18e-06,0.201,0.256,120.013,261825.0,4,70.0
spotify:track:3u9PAti8muEXXvEjeFpQK0,2023-04-08,0.788,0.744,11,1,0.069,0.189,5.74e-05,0.196,0.681,96.445,204110.0,4,76.0
spotify:track:4CCrZzRdeWYrWJ0DoN4XCa,2023-04-08,0.806,0.542,0,0,0.064,0.241,0.000494,0.113,0.14,142.881,194306.0,4,72.0
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-04-08,0.813,0.636,7,0,0.21,0.328,0.0,0.129,0.723,140.948,152043.0,4,70.0
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-04-08,0.509,0.78,1,1,0.347,0.282,0.0,0.111,0.555,175.276,180359.0,4,73.0
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-04-08,0.49,0.535,5,0,0.102,0.0436,0.000322,0.128,0.323,127.806,147779.0,5,66.0
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-04-08,0.922,0.675,9,1,0.0932,0.0272,0.000881,0.0637,0.79,90.006,140053.0,4,68.0
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-04-08,0.943,0.625,9,1,0.0699,0.25,0.0,0.0981,0.725,134.965,173533.0,4,66.0
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-04-08,0.609,0.503,8,0,0.393,0.217,2.22e-06,0.121,0.502,168.363,200000.0,4,68.0
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-04-08,0.744,0.647,7,0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800.0,4,74.0
spotify:track:2NV0mpU5YbyJXydzYPgw5O,2023-04-08,0.879,0.875,10,0,0.18,0.0808,0.0,0.327,0.763,95.021,187454.0,4,74.0
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-04-08,0.791,0.647,11,1,0.24,0.0538,0.0,0.117,0.373,83.569,197012.0,4,66.0
spotify:track:6ELl4Rhgv6oqSbqWIomjs3,2023-04-08,0.397,0.712,3,1,0.293,0.424,3.9e-06,0.416,0.642,153.354,175627.0,4,64.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-04-08,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,83.0
