uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:4FyesJzVpA39hbYvcseO2d,2023-03-25,0.486,0.545,11,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,123891.0,4,90.0
spotify:track:7r6uppLBApzJPMpDmdFoi4,2023-03-25,0.943,0.625,9,1,0.0699,0.25,0.0,0.0981,0.725,134.965,173533.0,4,0.0
spotify:track:4WuOWVnAqvEQxgSRrspBgt,2023-03-25,0.671,0.658,2,1,0.309,0.189,8.66e-05,0.147,0.257,87.933,207307.0,4,83.0
spotify:track:5ht9obvnnWeW4eoRtPAoQD,2023-03-25,0.779,0.684,8,1,0.108,0.181,0.0,0.0691,0.526,124.034,174240.0,4,76.0
spotify:track:1cdqNRXIRrvT4HnApj6yw6,2023-03-25,0.645,0.496,5,0,0.119,0.024,0.0,0.194,0.212,130.984,194213.0,4,76.0
spotify:track:1iQxvF3AQ7Bs3RTBuXqZOA,2023-03-25,0.977,0.379,1,1,0.255,0.019,0.0,0.09,0.506,126.961,151248.0,4,67.0
spotify:track:6TMwCGsTOlt796wpmiFIt7,2023-03-25,0.726,0.746,5,0,0.283,0.0887,0.000558,0.382,0.692,129.99,179697.0,4,51.0
spotify:track:0yUaLqhsVsguBpoOPL4cO7,2023-03-25,0.768,0.74,0,1,0.336,0.696,6.81e-06,0.23,0.532,141.059,129362.0,4,85.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-03-25,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,83.0
spotify:track:2ehLKvUsJq3EUAPpvT5GOM,2023-03-25,0.509,0.78,1,1,0.347,0.282,0.0,0.111,0.555,175.276,180359.0,4,73.0
spotify:track:4MUlNqSrMeFAHA6VpJKMo8,2023-03-25,0.513,0.495,1,1,0.45,0.00642,0.0,0.3,0.105,150.035,179533.0,4,76.0
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-03-25,0.938,0.606,6,0,0.419,0.117,0.0,0.528,0.706,121.108,123673.0,4,80.0
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-03-25,0.861,0.496,4,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,192693.0,4,76.0
spotify:track:6UN73IYd0hZxLi8wFPMQij,2023-03-25,0.954,0.516,6,1,0.16,0.03,7.54e-06,0.0504,0.624,105.001,139560.0,4,91.0
spotify:track:7M3h8JeDhIQIsdQdMrWohi,2023-03-25,0.791,0.647,11,1,0.24,0.0538,0.0,0.117,0.373,83.569,197012.0,4,62.0
spotify:track:0UMqDSXk4xvoCNRrIEPf7T,2023-03-25,0.818,0.526,1,1,0.277,0.0103,0.0,0.146,0.531,125.061,214594.0,4,73.0
spotify:track:2i2qDe3dnTl6maUE31FO7c,2023-03-25,0.898,0.64,5,0,0.255,0.0212,0.0,0.0919,0.68,149.988,153600.0,4,75.0
spotify:track:2Qr5PWUt8XycAAv338LicY,2023-03-25,0.582,0.571,6,0,0.0566,0.201,0.0,0.358,0.4,143.892,210853.0,4,71.0
spotify:track:2g9dhCaJiK7D0FOgZ9vJlR,2023-03-25,0.922,0.675,9,1,0.0932,0.0272,0.000881,0.0637,0.79,90.006,140053.0,4,66.0
spotify:track:3QHGfxhjexLaMKGHXagfRs,2023-03-25,0.696,0.708,9,1,0.0438,0.000113,0.0,0.444,0.287,142.026,168161.0,4,69.0
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-03-25,0.852,0.487,2,1,0.204,0.00424,2.18e-06,0.201,0.256,120.013,261825.0,4,70.0
spotify:track:1a7tOEheXeaSNathZW4Gzk,2023-03-25,0.823,0.636,11,0,0.0612,0.0168,0.0,0.108,0.5,151.978,205893.0,4,72.0
spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,2023-03-25,0.855,0.603,0,1,0.284,0.0392,0.0,0.105,0.494,129.976,206769.0,4,70.0
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-03-25,0.744,0.647,7,0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800.0,4,74.0
spotify:track:7k5lDslyLbcykzUOPGEdKR,2023-03-25,0.799,0.733,2,1,0.216,0.172,1.7e-05,0.332,0.753,146.051,185280.0,4,67.0
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-03-25,0.49,0.535,5,0,0.102,0.0436,0.000322,0.128,0.323,127.806,147779.0,5,63.0
spotify:track:3084aAzars6DR26nCWO9Ep,2023-03-25,0.87,0.506,2,1,0.432,0.0901,0.0,0.145,0.347,137.921,187826.0,4,72.0
spotify:track:7hrcHfHWaLhooHzGltlCYB,2023-03-25,0.511,0.541,10,0,0.421,0.0769,0.0,0.1,0.248,101.228,235711.0,3,66.0
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-03-25,0.609,0.503,8,0,0.393,0.217,2.22e-06,0.121,0.502,168.363,200000.0,4,67.0
spotify:track:0LHbGkO5BhmwzeDT8MDdpe,2023-03-25,0.598,0.511,10,1,0.352,0.279,0.0,0.213,0.309,162.019,165972.0,4,64.0
spotify:track:12Us8e6NFesdkXKf4StU1I,2023-03-25,0.603,0.667,10,0,0.367,0.0861,0.0,0.0745,0.655,141.561,186697.0,4,76.0
spotify:track:5k3xP19vac82Kweo4mOvlw,2023-03-25,0.77,0.573,6,0,0.169,0.596,0.0,0.102,0.214,98.036,170097.0,4,65.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-03-25,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,80.0
spotify:track:2niJk9HZuWEBGPuR1aGYjy,2023-03-25,0.552,0.752,4,0,0.309,0.294,0.0,0.109,0.149,173.914,158621.0,4,60.0
spotify:track:3rWGgckX6iOjacBDMCaV97,2023-03-25,0.661,0.583,10,0,0.295,0.127,0.0,0.119,0.358,167.985,206253.0,4,59.0
