uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:1Bgga0poKKUZftx5p8b16y,2023-05-27,0.851,0.527,9,1,0.0673,0.0152,0.0,0.109,0.412,99.996,192000.0,4,20.0
spotify:track:5BmB3OaQyYXCqRyN8iR2Yi,2023-05-27,0.938,0.606,6,0,0.419,0.117,0.0,0.528,0.706,121.108,123673.0,4,87.0
spotify:track:3FhZPYvMGSjFc6boVYKlCv,2023-05-27,0.783,0.768,11,0,0.157,0.00198,0.0,0.171,0.267,143.071,124806.0,4,79.0
spotify:track:0FA4wrjDJvJTTU8AepZTup,2023-05-27,0.686,0.897,11,0,0.0386,0.0103,0.103,0.153,0.355,129.975,163139.0,4,89.0
spotify:track:2ZL7WZcjuYKi1KUDtp4kCC,2023-05-27,0.773,0.701,7,1,0.0512,0.01,0.0,0.163,0.203,129.963,214589.0,4,85.0
spotify:track:6bdzSqnvBWrvq8HLmxZUCC,2023-05-27,0.822,0.387,2,1,0.0519,0.351,1.04e-06,0.0996,0.435,116.009,208622.0,4,66.0
spotify:track:75ZoVrZ4mXEsDxv1bQbEAS,2023-05-27,0.861,0.68,11,1,0.3,0.02,0.0,0.112,0.669,155.036,143148.0,4,75.0
spotify:track:3irk5ecKiBYSIB0350rH87,2023-05-27,0.727,0.682,11,0,0.287,0.12,0.0,0.128,0.527,83.529,162055.0,4,35.0
spotify:track:2f9JzwRy6Ofr5ixvN0ojKt,2023-05-27,0.835,0.552,11,1,0.191,0.00594,1.24e-05,0.139,0.18,105.007,146286.0,4,75.0
spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,2023-05-27,0.898,0.676,9,1,0.187,0.14,0.0,0.101,0.742,147.991,172125.0,4,88.0
spotify:track:0B0Xu2ih8fWpcwyxAt1c7m,2023-05-27,0.811,0.471,1,0,0.32,0.012,0.0,0.0951,0.415,152.094,196569.0,4,75.0
spotify:track:03P20c2fQ6SGnyyvngIdmG,2023-05-27,0.559,0.666,11,0,0.362,0.0342,0.0,0.152,0.551,145.596,200440.0,4,50.0
spotify:track:72vMwCjJuRRa1r0bhFBbE1,2023-05-27,0.938,0.613,11,0,0.22,0.0312,0.000162,0.0982,0.275,99.938,128667.0,4,72.0
spotify:track:7pFzbZz89oXVsRxhUvO7q2,2023-05-27,0.684,0.736,1,0,0.0323,0.022,1.15e-06,0.213,0.333,140.049,187484.0,4,77.0
spotify:track:6w9GrSUaQQIaMBYtabge7p,2023-05-27,0.861,0.496,4,0,0.0357,0.382,2.57e-06,0.107,0.543,116.008,192693.0,4,78.0
spotify:track:7qAwnjc2qPbpK1gB4VRwXW,2023-05-27,0.517,0.571,1,0,0.124,0.074,0.0,0.0982,0.428,144.745,173379.0,4,72.0
spotify:track:2dSKFFNoNXKo3hPnlwUdPe,2023-05-27,0.536,0.814,1,1,0.306,0.0388,0.0,0.142,0.851,96.7,113292.0,4,82.0
spotify:track:410ZZP746AQeiywhKvXWCo,2023-05-27,0.481,0.797,6,0,0.201,0.404,0.0,0.368,0.495,96.237,206050.0,3,83.0
spotify:track:7l6nGz4gp6HGs5Cvmdeqe4,2023-05-27,0.634,0.538,0,1,0.0603,0.0514,0.0,0.099,0.152,168.029,160714.0,5,78.0
spotify:track:0oWL7FTlaA1YtsRRuiF4Xs,2023-05-27,0.752,0.687,1,0,0.095,0.0171,0.0,0.127,0.266,151.974,134667.0,4,72.0
spotify:track:4EgZqNfwsDJ1HvvSMEXypp,2023-05-27,0.821,0.639,10,0,0.161,0.0843,0.0,0.202,0.175,138.08,168857.0,4,69.0
spotify:track:3iRCr53b2ZOvoKMTNvBn5d,2023-05-27,0.801,0.706,1,1,0.255,0.000212,0.0,0.15,0.331,138.008,173948.0,4,75.0
spotify:track:451acSEXA7pfbMKXoC6vJX,2023-05-27,0.799,0.459,10,0,0.202,0.269,4.46e-06,0.113,0.349,142.962,149385.0,4,69.0
spotify:track:0judK8TqYfvwUohBngUxrE,2023-05-27,0.706,0.648,8,1,0.324,0.505,0.0,0.215,0.802,77.533,161041.0,4,80.0
spotify:track:2OZfJcpzSFApBxUA0gXuJz,2023-05-27,0.807,0.681,1,1,0.345,0.507,0.0,0.283,0.571,98.173,100424.0,4,77.0
spotify:track:4ZYAU4A2YBtlNdqOUtc7T2,2023-05-27,0.696,0.733,1,1,0.256,0.115,0.0,0.111,0.292,98.355,214445.0,4,83.0
spotify:track:1HYfsZnq3EXwK7SV8tYPoT,2023-05-27,0.565,0.561,1,1,0.484,0.0241,0.0,0.499,0.448,166.707,181437.0,4,70.0
spotify:track:31yydnZnSeCwkRPY7tlgQJ,2023-05-27,0.595,0.829,2,1,0.226,0.00594,0.000101,0.153,0.501,113.319,169893.0,5,77.0
spotify:track:7iTTWHbr4tAlsRJN4m4bay,2023-05-27,0.851,0.642,1,1,0.216,0.0658,0.0,0.0713,0.701,143.091,148115.0,4,80.0
spotify:track:35NkPKSmtu6lCht95nukpr,2023-05-27,0.723,0.631,8,0,0.49,0.1,0.0,0.289,0.486,159.913,158971.0,4,70.0
spotify:track:2zs3ErwfEyzI4K2H9vEnTD,2023-05-27,0.641,0.673,5,1,0.294,0.119,0.0,0.293,0.535,170.025,252706.0,4,73.0
spotify:track:39uEuUEWsAZtozSQRPlf62,2023-05-27,0.813,0.636,7,0,0.21,0.328,0.0,0.129,0.723,140.948,152043.0,4,70.0
spotify:track:06eobTXs90ICbtbxhmgviZ,2023-05-27,0.976,0.682,9,0,0.0655,0.0754,0.0,0.0769,0.79,114.026,138946.0,4,79.0
