uri,date,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
spotify:track:3QHGfxhjexLaMKGHXagfRs,2023-03-18,0.696,0.708,9,1,0.0438,0.000113,0.0,0.444,0.287,142.026,168161.0,4,69.0
spotify:track:0T0vseuNB4KC8opkrCLNbc,2023-03-18,0.852,0.487,2,1,0.204,0.00424,2.18e-06,0.201,0.256,120.013,261825.0,4,69.0
spotify:track:1a7tOEheXeaSNathZW4Gzk,2023-03-18,0.823,0.636,11,0,0.0612,0.0168,0.0,0.108,0.5,151.978,205893.0,4,71.0
spotify:track:6yDPFrHZLQbQa9Itd2J4Gp,2023-03-18,0.855,0.603,0,1,0.284,0.0392,0.0,0.105,0.494,129.976,206769.0,4,70.0
spotify:track:3RKjTYlQrtLXCq5ncswBPp,2023-03-18,0.912,0.507,2,1,0.0587,0.579,0.0,0.167,0.725,134.978,115556.0,4,83.0
spotify:track:2fpTRcMLt4aKlqULOwuXUP,2023-03-18,0.744,0.647,7,0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800.0,4,74.0
spotify:track:7k5lDslyLbcykzUOPGEdKR,2023-03-18,0.799,0.733,2,1,0.216,0.172,1.7e-05,0.332,0.753,146.051,185280.0,4,66.0
spotify:track:0sKJExQWRKxd76gSSwrsaI,2023-03-18,0.49,0.535,5,0,0.102,0.0436,0.000322,0.128,0.323,127.806,147779.0,5,61.0
spotify:track:3084aAzars6DR26nCWO9Ep,2023-03-18,0.87,0.506,2,1,0.432,0.0901,0.0,0.145,0.347,137.921,187826.0,4,72.0
spotify:track:7hrcHfHWaLhooHzGltlCYB,2023-03-18,0.511,0.541,10,0,0.421,0.0769,0.0,0.1,0.248,101.228,235711.0,3,65.0
spotify:track:4lxTmHPgoRWwM9QisWobJL,2023-03-18,0.894,0.633,10,0,0.298,0.0369,0.0,0.178,0.578,145.11,145655.0,4,64.0
spotify:track:7E68rHH6CrKbBYPfpiCLiQ,2023-03-18,0.609,0.503,8,0,0.393,0.217,2.22e-06,0.121,0.502,168.363,200000.0,4,67.0
spotify:track:0LHbGkO5BhmwzeDT8MDdpe,2023-03-18,0.598,0.511,10,1,0.352,0.279,0.0,0.213,0.309,162.019,165972.0,4,63.0
spotify:track:12Us8e6NFesdkXKf4StU1I,2023-03-18,0.603,0.667,10,0,0.367,0.0861,0.0,0.0745,0.655,141.561,186697.0,4,75.0
spotify:track:17NiQhpGEQZUlTBqRKeKve,2023-03-18,0.588,0.663,11,0,0.408,0.0706,0.0,0.37,0.194,90.187,301446.0,4,65.0
spotify:track:6i5wxOzIv91jvGwi4gofGn,2023-03-18,0.729,0.724,11,0,0.5,0.563,0.0,0.517,0.485,94.24,222740.0,4,60.0
spotify:track:5k3xP19vac82Kweo4mOvlw,2023-03-18,0.77,0.573,6,0,0.169,0.596,0.0,0.102,0.214,98.036,170097.0,4,62.0
spotify:track:1SRw5p2lVAi7RGlHEmZg66,2023-03-18,0.816,0.367,2,1,0.0588,0.314,0.0,0.0987,0.413,116.035,208630.0,4,77.0
spotify:track:5ckaFWaVWVfIcPFYfofmzH,2023-03-18,0.957,0.563,8,0,0.233,0.222,2e-05,0.145,0.673,128.028,166875.0,4,61.0
spotify:track:2gSPHSdf0vrk2Psxmn8sUn,2023-03-18,0.593,0.688,2,1,0.0444,0.000169,0.0,0.138,0.145,78.023,148761.0,4,70.0
